-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,26,27,27,28,-1,-1,-1,-1,0,1,2,50,-1,-1,-1,-1,0,1,2,-1,-1,-1,0,1,2,-1,20,-1,-1,-1,-1,-1,0,1,1,1,2,-1,-1,-1,-1,-1,-1,43,-1,-1,-1,-1
-1,-1,8,5,5,10,-1,-1,-1,0,3,5,4,2,-1,-1,-1,-1,8,9,10,-1,-1,-1,15,16,17,-1,-1,-1,26,28,-1,0,3,5,5,5,5,2,-1,-1,26,27,27,28,-1,-1,-1,-1
-1,-1,15,16,16,17,-1,-1,-1,8,6,5,13,13,-1,-1,-1,-1,8,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,36,-1,8,6,6,6,6,6,10,-1,-1,34,35,35,36,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,15,14,13,9,17,-1,-1,45,-1,8,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,36,-1,8,13,12,9,11,11,10,-1,-1,34,35,35,36,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,16,17,-1,-1,-1,20,-1,15,16,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,-1,15,11,12,9,12,11,17,-1,-1,34,35,35,36,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,-1,-1,15,16,16,16,17,-1,-1,-1,37,38,38,39,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
